tempo_s,posicao_cm,velocidade_cms,x_ref_cm,e_int,u_K
172.180,18.7734,0.0000,20.0000,65.4934,48.5030
172.230,18.6487,-2.4948,20.0000,65.5609,46.1621
172.280,18.1497,-9.9792,20.0000,65.6535,38.8170
172.330,17.9002,-4.9895,20.0000,65.7584,42.2098
172.380,18.2745,7.4844,20.0000,65.8447,53.2698
172.430,18.3992,2.4948,20.0000,65.9248,49.5548
172.480,18.5863,3.7422,20.0000,65.9954,51.0475
172.530,18.2121,-7.4844,20.0000,66.0848,40.9968
172.580,18.9605,14.9688,20.0000,66.1368,61.0983
172.630,18.3992,-11.2266,20.0000,66.2169,38.4523
172.680,19.4595,21.2058,20.0000,66.2439,67.4341
172.730,19.3971,-1.2474,20.0000,66.2740,49.1050
172.780,19.2724,-2.4948,20.0000,66.3104,47.7735
172.830,19.6466,7.4844,20.0000,66.3281,56.8149
172.880,19.1476,-9.9792,20.0000,66.3707,41.3953
172.930,19.1476,0.0000,20.0000,66.4133,49.4698
172.980,19.1476,0.0000,20.0000,66.4559,49.4698
173.030,19.5842,8.7318,20.0000,66.4767,57.6631
173.080,18.5863,-19.9584,20.0000,66.5474,31.8704
173.130,19.2100,12.4740,20.0000,66.5869,59.7242
173.180,19.3347,2.4948,20.0000,66.6202,51.9719
173.230,19.3347,0.0000,20.0000,66.6534,49.9533
173.280,19.4595,2.4948,20.0000,66.6805,52.2942
173.330,20.0208,11.2266,20.0000,66.6794,60.8097
173.380,20.3327,6.2370,20.0000,66.6628,57.5781
173.430,19.3347,-19.9584,20.0000,66.6961,33.8041
173.480,19.8961,11.2266,20.0000,66.7013,60.4874
173.530,19.5842,-6.2370,20.0000,66.7220,45.5512
173.580,20.0832,9.9792,20.0000,66.7179,59.9615
173.630,19.6466,-8.7318,20.0000,66.7356,43.6937
173.680,20.7069,21.2058,20.0000,66.7002,70.6569
173.730,20.3950,-6.2370,20.0000,66.6805,47.6460
173.780,19.5842,-16.2162,20.0000,66.7012,37.4766
173.830,20.8316,24.9480,20.0000,66.6597,74.0071
173.880,20.2703,-11.2265,20.0000,66.6462,43.2865
173.930,20.0208,-4.9896,20.0000,66.6451,47.6885
173.980,19.9584,-1.2474,20.0000,66.6472,50.5553
174.030,19.3971,-11.2266,20.0000,66.6773,41.0305
174.080,20.1456,14.9688,20.0000,66.6701,64.1600
174.130,19.8961,-4.9896,20.0000,66.6753,47.3662
174.180,19.8337,-1.2474,20.0000,66.6836,50.2330
174.230,20.8316,19.9584,20.0000,66.6420,69.9698
174.280,20.5198,-6.2370,20.0000,66.6160,47.9683
174.330,20.3327,-3.7422,20.0000,66.5994,49.5035
174.380,20.3327,0.0000,20.0000,66.5827,52.5315
174.430,19.3971,-18.7110,20.0000,66.6129,34.9745
174.480,20.5198,22.4532,20.0000,66.5869,71.1827
174.530,19.6466,-17.4636,20.0000,66.6046,36.6284
174.580,19.5842,-1.2474,20.0000,66.6253,49.5885
174.630,20.2079,12.4740,20.0000,66.6149,62.3024
174.680,19.6466,-11.2266,20.0000,66.6326,41.6750
174.730,20.0832,8.7318,20.0000,66.6285,58.9522
174.780,20.1456,1.2474,20.0000,66.6212,53.0574
174.830,19.7713,-7.4844,20.0000,66.6326,45.0253
174.880,19.8961,2.4948,20.0000,66.6378,53.4221
174.930,20.4574,11.2266,20.0000,66.6149,61.9377
174.980,19.7713,-13.7214,20.0000,66.6264,39.9787
175.030,19.5842,-3.7422,20.0000,66.6472,47.5698
175.080,21.3930,36.1746,20.0000,66.5775,84.5413
175.130,19.3347,-41.1642,20.0000,66.6108,16.6456
175.180,20.3327,19.9584,20.0000,66.5941,68.6807
175.230,19.1476,-23.7006,20.0000,66.6368,30.2927
175.280,19.5842,8.7318,20.0000,66.6576,57.6631
175.330,19.2724,-6.2370,20.0000,66.6939,44.7455
175.380,20.4574,23.7006,20.0000,66.6711,72.0310
175.430,19.7713,-13.7214,20.0000,66.6825,39.9787
175.480,19.5842,-3.7422,20.0000,66.7033,47.5698
175.530,20.0832,9.9792,20.0000,66.6991,59.9615
175.580,20.6445,11.2266,20.0000,66.6669,62.4211
175.630,19.1476,-29.9376,20.0000,66.7095,25.2461
175.680,18.3992,-14.9688,20.0000,66.7896,35.4242
175.730,20.2079,36.1746,20.0000,66.7792,81.4796
175.780,20.0832,-2.4948,20.0000,66.7750,49.8683
175.830,19.2724,-16.2162,20.0000,66.8114,36.6709
175.880,19.6466,7.4844,20.0000,66.8291,56.8149
175.930,19.8961,4.9896,20.0000,66.8343,55.4408
175.980,19.6466,-4.9896,20.0000,66.8519,46.7217
176.030,19.1476,-9.9792,20.0000,66.8945,41.3953
176.080,19.8337,13.7214,20.0000,66.9029,62.3449
176.130,19.2724,-11.2266,20.0000,66.9392,40.7082
176.180,19.3347,1.2474,20.0000,66.9725,50.9626
176.230,19.6466,6.2370,20.0000,66.9902,55.8056
176.280,19.0229,-12.4740,20.0000,67.0390,39.0543
176.330,18.3368,-13.7214,20.0000,67.1222,36.2724
176.380,18.6487,6.2370,20.0000,67.1898,53.2273
176.430,19.0229,7.4844,20.0000,67.2386,55.2035
176.480,19.2724,4.9895,20.0000,67.2750,53.8294
176.530,19.8961,12.4740,20.0000,67.2802,61.4968
176.580,19.8337,-1.2474,20.0000,67.2885,50.2330
176.630,19.2100,-12.4740,20.0000,67.3280,39.5377
176.680,19.5842,7.4844,20.0000,67.3488,56.6538
176.730,19.0853,-9.9792,20.0000,67.3945,41.2341
176.780,19.3971,6.2370,20.0000,67.4247,55.1610
176.830,19.4595,1.2474,20.0000,67.4517,51.2849
176.880,19.9584,9.9792,20.0000,67.4538,59.6392
176.930,19.5219,-8.7318,20.0000,67.4777,43.3714
176.980,20.0832,11.2266,20.0000,67.4735,60.9709
177.030,20.1456,1.2474,20.0000,67.4662,53.0574
177.080,19.5219,-12.4740,20.0000,67.4901,40.3434
177.130,20.0832,11.2266,20.0000,67.4860,60.9709
177.180,19.4595,-12.4740,20.0000,67.5130,40.1823
177.230,19.5842,2.4948,20.0000,67.5338,52.6164
177.280,19.3347,-4.9896,20.0000,67.5671,45.9160
177.330,19.3971,1.2474,20.0000,67.5972,51.1237
177.380,19.4595,1.2474,20.0000,67.6242,51.2849
177.430,20.0832,12.4740,20.0000,67.6201,61.9802
177.480,18.6487,-28.6902,20.0000,67.6876,24.9662
177.530,19.9584,26.1954,20.0000,67.6897,72.7605
177.580,19.7090,-4.9896,20.0000,67.7043,46.8828
177.630,18.4616,-24.9480,20.0000,67.7812,27.5108
177.680,19.2100,14.9688,20.0000,67.8207,61.7429
177.730,20.2079,19.9584,20.0000,67.8103,68.3584
177.780,20.2079,0.0000,20.0000,67.7999,52.2092
177.830,19.7713,-8.7318,20.0000,67.8113,44.0160
177.880,19.1476,-12.4740,20.0000,67.8540,39.3766
177.930,19.7713,12.4740,20.0000,67.8654,61.1745
177.980,20.0208,4.9896,20.0000,67.8644,55.7631
178.030,19.5219,-9.9792,20.0000,67.8883,42.3621
178.080,19.3971,-2.4948,20.0000,67.9184,48.0957
178.130,19.7090,6.2370,20.0000,67.9330,55.9667
178.180,19.5219,-3.7422,20.0000,67.9569,47.4087
178.230,20.0208,9.9792,20.0000,67.9558,59.8004
178.280,20.5198,9.9792,20.0000,67.9298,61.0895
178.330,19.9584,-11.2266,20.0000,67.9319,42.4807
178.380,19.4595,-9.9792,20.0000,67.9589,42.2010
178.430,19.0853,-7.4844,20.0000,68.0047,43.2527
178.480,19.7090,12.4740,20.0000,68.0192,61.0133
178.530,19.5219,-3.7422,20.0000,68.0431,47.4087
178.580,19.2100,-6.2370,20.0000,68.0826,44.5844
178.630,19.7713,11.2266,20.0000,68.0941,60.1652
178.680,19.9584,3.7422,20.0000,68.0961,54.5926
178.730,20.2703,6.2370,20.0000,68.0826,57.4170
178.780,19.3971,-17.4636,20.0000,68.1128,35.9838
178.830,19.2100,-3.7422,20.0000,68.1523,46.6030
178.880,19.5219,6.2370,20.0000,68.1762,55.4833
178.930,20.0832,11.2266,20.0000,68.1720,60.9709
178.980,20.1456,1.2474,20.0000,68.1647,53.0574
179.030,19.6466,-9.9792,20.0000,68.1824,42.6843
179.080,19.6466,0.0000,20.0000,68.2001,50.7590
179.130,19.3971,-4.9896,20.0000,68.2302,46.0771
179.180,20.1456,14.9688,20.0000,68.2229,64.1600
179.230,19.9584,-3.7422,20.0000,68.2250,48.5367
179.280,20.0832,2.4948,20.0000,68.2209,53.9056
179.330,19.6466,-8.7318,20.0000,68.2385,43.6937
179.380,19.2100,-8.7318,20.0000,68.2780,42.5657
179.430,19.4595,4.9896,20.0000,68.3051,54.3129
179.480,20.1456,13.7214,20.0000,68.2978,63.1506
179.530,20.0208,-2.4948,20.0000,68.2967,49.7071
179.580,19.3347,-13.7214,20.0000,68.3300,38.8507
179.630,19.6466,6.2370,20.0000,68.3477,55.8056
179.680,19.3971,-4.9896,20.0000,68.3778,46.0771
179.730,20.5198,22.4532,20.0000,68.3518,71.1827
179.780,19.8961,-12.4740,20.0000,68.3570,41.3103
179.830,20.1456,4.9896,20.0000,68.3497,56.0854
179.880,21.0187,17.4636,20.0000,68.2988,68.4346
179.930,19.8337,-23.7006,20.0000,68.3071,32.0652
179.980,20.0832,4.9896,20.0000,68.3030,55.9242
180.030,19.6466,-8.7318,20.0000,68.3206,43.6937
180.080,19.9584,6.2370,20.0000,68.3227,56.6113
180.130,20.5821,12.4740,20.0000,68.2936,63.2693
180.180,19.9584,-12.4740,20.0000,68.2957,41.4714
180.230,20.1456,3.7422,20.0000,68.2884,55.0761
180.280,20.0208,-2.4948,20.0000,68.2874,49.7071
180.330,20.7069,13.7214,20.0000,68.2520,64.6009
180.380,20.1456,-11.2266,20.0000,68.2447,42.9641
180.430,20.3950,4.9896,20.0000,68.2250,56.7299
180.480,20.8940,9.9792,20.0000,68.1803,62.0563
180.530,18.9605,-38.6694,20.0000,68.2323,17.6973
180.580,19.9584,19.9584,20.0000,68.2343,67.7139
180.630,20.6445,13.7214,20.0000,68.2021,64.4397
180.680,20.5198,-2.4948,20.0000,68.1761,50.9962
180.730,19.8337,-13.7214,20.0000,68.1844,40.1398
180.780,19.8961,1.2474,20.0000,68.1896,52.4128
180.830,19.5842,-6.2370,20.0000,68.2104,45.5512
180.880,19.6466,1.2474,20.0000,68.2281,51.7683
180.930,19.4595,-3.7422,20.0000,68.2551,47.2476
180.980,19.0853,-7.4844,20.0000,68.3009,43.2527
181.030,19.6466,11.2266,20.0000,68.3185,59.8429
181.080,19.7713,2.4948,20.0000,68.3300,53.0999
181.130,19.5219,-4.9896,20.0000,68.3539,46.3994
181.180,19.4595,-1.2474,20.0000,68.3809,49.2662
181.230,18.9605,-9.9792,20.0000,68.4329,40.9118
181.280,19.3971,8.7318,20.0000,68.4630,57.1797
181.330,18.9605,-8.7318,20.0000,68.5150,41.9211
181.380,19.8961,18.7110,20.0000,68.5202,66.5434
181.430,19.0853,-16.2162,20.0000,68.5659,36.1875
181.480,18.8358,-4.9896,20.0000,68.6241,44.6269
181.530,19.8337,19.9584,20.0000,68.6324,67.3915
181.580,19.3347,-9.9792,20.0000,68.6657,41.8787
181.630,20.0832,14.9688,20.0000,68.6615,63.9988
181.680,18.8982,-23.7006,20.0000,68.7166,29.6481
181.730,19.4595,11.2266,20.0000,68.7437,59.3595
181.780,18.6487,-16.2162,20.0000,68.8112,35.0595
181.830,20.2703,32.4324,20.0000,68.7977,78.6128
181.880,19.5219,-14.9688,20.0000,68.8216,38.3247
181.930,19.7713,4.9896,20.0000,68.8331,55.1186
181.980,19.4595,-6.2370,20.0000,68.8601,45.2289
182.030,19.4595,0.0000,20.0000,68.8871,50.2755
182.080,20.2079,14.9688,20.0000,68.8767,64.3211
182.130,19.3971,-16.2162,20.0000,68.9069,36.9932
182.180,20.1456,14.9688,20.0000,68.8996,64.1600
182.230,19.0853,-21.2058,20.0000,68.9453,32.1502
182.280,19.1476,1.2474,20.0000,68.9879,50.4792
182.330,20.2079,21.2057,20.0000,68.9775,69.3677
182.380,20.3327,2.4948,20.0000,68.9609,54.5501
182.430,19.9584,-7.4844,20.0000,68.9630,45.5087
182.480,20.8940,18.7110,20.0000,68.9183,69.1216
182.530,20.6445,-4.9896,20.0000,68.8861,49.2999
182.580,20.7069,1.2474,20.0000,68.8507,54.5077
182.630,20.2703,-8.7318,20.0000,68.8372,45.3051
182.680,20.6445,7.4844,20.0000,68.8050,59.3931
182.730,20.5821,-1.2474,20.0000,68.7759,52.1667
182.780,21.2682,13.7214,20.0000,68.7125,66.0511
182.830,20.2079,-21.2058,20.0000,68.7021,35.0507
182.880,20.7693,11.2266,20.0000,68.6636,62.7434
182.930,20.6445,-2.4948,20.0000,68.6314,51.3185
182.980,19.7090,-18.7110,20.0000,68.6459,35.7802
183.030,19.7090,0.0000,20.0000,68.6605,50.9201
183.080,19.9584,4.9896,20.0000,68.6625,55.6020
183.130,19.7090,-4.9896,20.0000,68.6771,46.8828
183.180,19.1476,-11.2265,20.0000,68.7197,40.3860
183.230,19.8337,13.7214,20.0000,68.7280,62.3449
183.280,18.8358,-19.9584,20.0000,68.7862,32.5150
183.330,19.5219,13.7214,20.0000,68.8101,61.5392
183.380,19.5842,1.2474,20.0000,68.8309,51.6071
183.430,19.9584,7.4844,20.0000,68.8330,57.6206
183.480,19.4595,-9.9792,20.0000,68.8600,42.2010
183.530,20.2079,14.9688,20.0000,68.8496,64.3211
183.580,19.8337,-7.4844,20.0000,68.8580,45.1864
183.630,18.8358,-19.9584,20.0000,68.9162,32.5150
183.680,18.8982,1.2474,20.0000,68.9713,49.8346
183.730,19.0853,3.7422,20.0000,69.0170,52.3367
183.780,19.4595,7.4844,20.0000,69.0440,56.3315
183.830,19.8337,7.4844,20.0000,69.0523,57.2983
183.880,19.8961,1.2474,20.0000,69.0575,52.4128
183.930,19.2724,-12.4740,20.0000,69.0939,39.6988
183.980,19.6466,7.4844,20.0000,69.1116,56.8149
184.030,19.2724,-7.4844,20.0000,69.1480,43.7361
184.080,20.5198,24.9480,20.0000,69.1220,73.2014
184.130,20.5198,0.0000,20.0000,69.0960,53.0149
184.180,19.7090,-16.2162,20.0000,69.1105,37.7989
184.230,20.2703,11.2267,20.0000,69.0970,61.4543
184.280,19.1476,-22.4532,20.0000,69.1396,31.3020
184.330,19.9584,16.2162,20.0000,69.1417,64.6858
184.380,20.2079,4.9896,20.0000,69.1313,56.2465
184.430,19.9584,-4.9896,20.0000,69.1334,47.5274
184.480,19.3971,-11.2266,20.0000,69.1635,41.0305
184.530,19.8961,9.9792,20.0000,69.1687,59.4781
184.580,19.2724,-12.4740,20.0000,69.2051,39.6988
184.630,19.5842,6.2370,20.0000,69.2259,55.6445
184.680,20.0208,8.7318,20.0000,69.2249,58.7911
184.730,19.7090,-6.2370,20.0000,69.2394,45.8734
184.780,20.0208,6.2370,20.0000,69.2384,56.7724
184.830,18.7734,-24.9480,20.0000,69.2997,28.3165
184.880,20.2079,28.6902,20.0000,69.2893,75.4237
184.930,19.5219,-13.7214,20.0000,69.3132,39.3341
184.980,19.9584,8.7318,20.0000,69.3153,58.6299
185.030,19.8337,-2.4948,20.0000,69.3236,49.2237
185.080,20.0208,3.7422,20.0000,69.3226,54.7538
185.130,19.5842,-8.7318,20.0000,69.3434,43.5325
185.180,20.3327,14.9688,20.0000,69.3267,64.6434
185.230,20.5198,3.7422,20.0000,69.3007,56.0429
185.280,19.6466,-17.4636,20.0000,69.3184,36.6284
185.330,19.3347,-6.2370,20.0000,69.3517,44.9066
185.380,19.8337,9.9792,20.0000,69.3600,59.3169
185.430,18.9605,-17.4636,20.0000,69.4120,34.8559
185.480,19.4595,9.9792,20.0000,69.4390,58.3502
185.530,19.6466,3.7422,20.0000,69.4567,53.7869
185.580,19.6466,0.0000,20.0000,69.4743,50.7590
185.630,19.7713,2.4948,20.0000,69.4858,53.0999
185.680,19.5842,-3.7422,20.0000,69.5066,47.5698
185.730,19.5219,-1.2474,20.0000,69.5305,49.4273
185.780,19.7090,3.7422,20.0000,69.5450,53.9480
185.830,19.2724,-8.7318,20.0000,69.5814,42.7268
185.880,19.0853,-3.7422,20.0000,69.6271,46.2807
185.930,19.5219,8.7318,20.0000,69.6510,57.5019
185.980,20.2703,14.9688,20.0000,69.6375,64.4823
186.030,19.6466,-12.4740,20.0000,69.6552,40.6657
186.080,19.5219,-2.4948,20.0000,69.6791,48.4180
186.130,19.7090,3.7422,20.0000,69.6936,53.9480
186.180,19.3971,-6.2370,20.0000,69.7238,45.0678
186.230,20.0208,12.4740,20.0000,69.7227,61.8191
186.280,18.4616,-31.1850,20.0000,69.7997,22.4642
186.330,19.0229,11.2266,20.0000,69.8485,58.2315
186.380,19.2100,3.7422,20.0000,69.8880,52.6589
186.430,20.0832,17.4636,20.0000,69.8839,66.0175
186.480,19.7713,-6.2370,20.0000,69.8953,46.0346
186.530,19.3347,-8.7318,20.0000,69.9286,42.8880
186.580,18.7110,-12.4740,20.0000,69.9930,38.2486
186.630,19.2724,11.2266,20.0000,70.0294,58.8760
186.680,20.3950,22.4532,20.0000,70.0096,70.8605
186.730,20.3950,0.0000,20.0000,69.9899,52.6926
186.780,19.7090,-13.7214,20.0000,70.0044,39.8175
186.830,18.9605,-14.9688,20.0000,70.0564,36.8745
186.880,19.4595,9.9792,20.0000,70.0834,58.3502
186.930,20.0208,11.2266,20.0000,70.0824,60.8097
186.980,19.8961,-2.4948,20.0000,70.0876,49.3848
187.030,19.8961,0.0000,20.0000,70.0928,51.4035
187.080,19.3971,-9.9792,20.0000,70.1229,42.0398
187.130,19.7713,7.4844,20.0000,70.1344,57.1372
187.180,20.0832,6.2370,20.0000,70.1302,56.9335
187.230,19.9584,-2.4948,20.0000,70.1323,49.5460
187.280,19.5219,-8.7318,20.0000,70.1562,43.3714
187.330,20.2079,13.7214,20.0000,70.1458,63.3118
187.380,20.3327,2.4948,20.0000,70.1292,54.5501
187.430,20.0832,-4.9896,20.0000,70.1250,47.8496
187.480,20.2703,3.7422,20.0000,70.1115,55.3983
187.530,19.5219,-14.9688,20.0000,70.1354,38.3247
187.580,20.2079,13.7214,20.0000,70.1250,63.3118
187.630,19.5219,-13.7214,20.0000,70.1489,39.3341
187.680,20.0208,9.9792,20.0000,70.1479,59.8004
187.730,20.1456,2.4948,20.0000,70.1406,54.0667
187.780,20.2079,1.2474,20.0000,70.1302,53.2185
187.830,19.9584,-4.9896,20.0000,70.1323,47.5274
187.880,20.9564,19.9584,20.0000,70.0845,70.2921
187.930,19.7713,-23.7006,20.0000,70.0959,31.9041
187.980,19.7713,0.0000,20.0000,70.1073,51.0812
188.030,19.7713,0.0000,20.0000,70.1188,51.0812
188.080,20.1456,7.4844,20.0000,70.1115,58.1040
188.130,19.2724,-17.4636,20.0000,70.1479,35.6615
188.180,19.9584,13.7214,20.0000,70.1499,62.6672
188.230,20.1456,3.7422,20.0000,70.1427,55.0761
188.280,20.2079,1.2474,20.0000,70.1323,53.2185
188.330,19.8337,-7.4844,20.0000,70.1406,45.1864
188.380,20.1456,6.2370,20.0000,70.1333,57.0947
188.430,20.0208,-2.4948,20.0000,70.1323,49.7071
188.480,20.4574,8.7318,20.0000,70.1094,59.9190
188.530,19.3347,-22.4532,20.0000,70.1427,31.7854
188.580,20.3327,19.9584,20.0000,70.1260,68.6807
188.630,19.8337,-9.9792,20.0000,70.1343,43.1678
188.680,19.4595,-7.4844,20.0000,70.1614,44.2196
188.730,18.9605,-9.9792,20.0000,70.2133,40.9118
188.780,19.8961,18.7110,20.0000,70.2185,66.5434
188.830,19.1476,-14.9688,20.0000,70.2611,37.3580
188.880,20.0208,17.4636,20.0000,70.2601,65.8563
188.930,18.8982,-22.4532,20.0000,70.3152,30.6574
188.980,19.3347,8.7318,20.0000,70.3485,57.0185
189.030,20.0208,13.7214,20.0000,70.3474,62.8284
189.080,19.3347,-13.7214,20.0000,70.3807,38.8507
189.130,18.8358,-9.9792,5.0000,-0.6918,40.5895
189.180,19.1476,6.2370,5.0000,-1.3992,54.5165
189.230,19.5219,7.4844,5.0000,-2.1253,56.4926
189.280,19.7713,4.9896,5.0000,-2.8638,55.1186
189.330,19.1476,-12.4740,5.0000,-3.5712,39.3766
189.380,18.8358,-6.2370,5.0000,-4.2630,43.6175
189.430,19.2100,7.4844,5.0000,-4.9735,55.6869
189.480,19.9584,14.9688,5.0000,-5.7214,63.6765
189.530,20.0832,2.4948,5.0000,-6.4756,53.9056
189.580,20.0832,0.0000,5.0000,-7.2297,51.8869
189.630,20.4574,7.4844,5.0000,-8.0026,58.9097
189.680,18.6487,-36.1746,5.0000,-8.6850,18.9103
189.730,18.7110,1.2474,5.0000,-9.3706,49.3512
189.780,19.0229,6.2370,5.0000,-10.0717,54.1942
189.830,20.0208,19.9584,5.0000,-10.8228,67.8750
189.880,19.2724,-14.9688,5.0000,-11.5364,37.6802
189.930,19.4595,3.7423,5.0000,-12.2594,53.3036
189.980,18.9605,-9.9792,5.0000,-12.9574,40.9118
190.030,18.7734,-3.7422,5.0000,-13.6461,45.4750
190.080,18.7734,0.0000,5.0000,-14.3347,48.5030
190.130,19.5219,14.9688,5.0000,-15.0608,62.5486
190.180,19.2100,-6.2370,5.0000,-15.7713,44.5844
190.230,18.8358,-7.4844,5.0000,-16.4631,42.6082
190.280,19.2100,7.4844,5.0000,-17.1736,55.6869
190.330,18.8358,-7.4844,5.0000,-17.8654,42.6082
190.380,18.8982,1.2474,5.0000,-18.5603,49.8346
190.430,18.8982,0.0000,5.0000,-19.2552,48.8253
190.480,18.8982,0.0000,5.0000,-19.9501,48.8253
190.530,19.4595,11.2266,5.0000,-20.6731,59.3595
190.580,19.4595,0.0000,5.0000,-21.3961,50.2755
190.630,19.0229,-8.7318,5.0000,-22.0972,42.0823
190.680,18.8358,-3.7422,5.0000,-22.7890,45.6362
190.730,19.3971,11.2266,5.0000,-23.5089,59.1983
190.780,18.7734,-12.4740,5.0000,-24.1976,38.4098
190.830,18.8982,2.4948,5.0000,-24.8925,50.8439
190.880,18.5863,-6.2370,5.0000,-25.5718,42.9729
190.930,19.0229,8.7318,5.0000,-26.2729,56.2129
190.980,18.7734,-4.9896,5.0000,-26.9616,44.4657
191.030,18.0873,-13.7214,5.0000,-27.6160,35.6279
191.080,19.1476,21.2058,5.0000,-28.3233,66.6284
191.130,18.3368,-16.2162,5.0000,-28.9902,34.2538
191.180,19.4595,22.4532,5.0000,-29.7132,68.4434
191.230,19.3347,-2.4948,5.0000,-30.4299,47.9346
191.280,19.0853,-4.9896,5.0000,-31.1342,45.2714
191.330,19.0853,0.0000,5.0000,-31.8384,49.3087
191.380,18.7734,-6.2370,5.0000,-32.5271,43.4564
191.430,19.2724,9.9792,5.0000,-33.2407,57.8667
191.480,18.2745,-19.9584,5.0000,-33.9044,31.0647
191.530,19.0853,16.2162,5.0000,-34.6087,62.4299
191.580,18.3992,-13.7214,5.0000,-35.2787,36.4336
191.630,18.3368,-1.2474,5.0000,-35.9455,46.3657
191.680,18.5863,4.9896,5.0000,-36.6248,52.0569
191.730,18.0250,-11.2266,5.0000,-37.2761,37.4854
191.780,17.7131,-6.2370,5.0000,-37.9117,40.7170
191.830,18.3992,13.7214,5.0000,-38.5817,58.6388
191.880,18.5239,2.4948,5.0000,-39.2579,49.8771
191.930,17.4013,-22.4532,5.0000,-39.8779,26.7901
191.980,17.5884,3.7422,5.0000,-40.5074,48.4693
192.030,17.2765,-6.2370,5.0000,-41.1212,39.5890
192.080,17.2142,-1.2474,5.0000,-41.7319,43.4652
192.130,17.8379,12.4740,5.0000,-42.3738,56.1791
192.180,16.5905,-24.9480,5.0000,-42.9533,22.6766
192.230,17.2765,13.7214,5.0000,-43.5671,55.7383
192.280,17.4013,2.4948,5.0000,-44.1872,46.9766
192.330,16.9647,-8.7318,5.0000,-44.7854,36.7647
192.380,17.1518,3.7422,5.0000,-45.3930,47.3414
192.430,16.7776,-7.4844,5.0000,-45.9819,37.2906
192.480,16.5281,-4.9896,5.0000,-46.5583,38.6647
192.530,16.2786,-4.9896,5.0000,-47.1222,38.0201
192.580,16.6528,7.4844,5.0000,-47.7049,49.0802
192.630,16.2786,-7.4844,5.0000,-48.2688,36.0015
192.680,16.4657,3.7422,5.0000,-48.8421,45.5688
192.730,15.5302,-18.7110,5.0000,-49.3686,24.9839
192.780,15.2183,-6.2370,5.0000,-49.8795,34.2714
192.830,15.8420,12.4740,5.0000,-50.4216,51.0227
192.880,15.2807,-11.2266,5.0000,-50.9357,30.3953
192.930,14.7817,-9.9792,5.0000,-51.4247,30.1155
192.980,14.5946,-3.7422,5.0000,-51.9045,34.6787
193.030,14.1580,-8.7318,5.0000,-52.3624,29.5134
193.080,14.2828,2.4948,5.0000,-52.8265,38.9196
193.130,13.9709,-6.2370,5.0000,-53.2751,31.0487
193.180,13.7214,-4.9896,5.0000,-53.7111,31.4134
193.230,13.2849,-8.7318,5.0000,-54.1254,27.2575
193.280,13.3472,1.2474,5.0000,-54.5427,35.4932
193.330,13.2225,-2.4948,5.0000,-54.9539,32.1430
193.380,12.5988,-12.4740,5.0000,-55.3338,22.4570
193.430,12.5988,0.0000,5.0000,-55.7137,32.5502
193.480,11.7880,-16.2162,5.0000,-56.0531,17.3342
193.530,12.0375,4.9896,5.0000,-56.4050,35.1373
193.580,11.7256,-6.2370,5.0000,-56.7413,25.2476
193.630,11.3514,-7.4844,5.0000,-57.0589,23.2715
193.680,11.3514,0.0000,5.0000,-57.3764,29.3274
193.730,10.8524,-9.9792,5.0000,-57.6691,19.9637
193.780,10.6653,-3.7422,5.0000,-57.9523,24.5269
193.830,10.6653,0.0000,5.0000,-58.2356,27.5549
193.880,10.6029,-1.2474,5.0000,-58.5157,26.3845
193.930,10.3535,-4.9896,5.0000,-58.7834,22.7119
193.980,10.1664,-3.7422,5.0000,-59.0417,23.2378
194.030,9.7921,-7.4844,5.0000,-59.2813,19.2430
194.080,9.6050,-3.7422,5.0000,-59.5116,21.7876
194.130,9.2932,-6.2370,5.0000,-59.7262,18.9632
194.180,9.4179,2.4948,5.0000,-59.9471,26.3507
194.230,8.9813,-8.7318,5.0000,-60.1462,16.1389
194.280,8.8566,-2.4948,5.0000,-60.3390,20.8632
194.330,8.6071,-4.9896,5.0000,-60.5194,18.2000
194.380,8.7318,2.4948,5.0000,-60.7060,24.5783
194.430,8.6071,-2.4948,5.0000,-60.8863,20.2187
194.480,8.5447,-1.2474,5.0000,-61.0636,21.0668
194.530,8.2953,-4.9896,5.0000,-61.2283,17.3943
194.580,8.2329,-1.2474,5.0000,-61.3900,20.2612
194.630,8.2329,0.0000,5.0000,-61.5516,21.2705
194.680,8.1705,-1.2474,5.0000,-61.7101,20.1000
194.730,8.0458,-2.4948,5.0000,-61.8624,18.7684
194.780,8.0458,0.0000,5.0000,-62.0147,20.7871
194.830,7.9834,-1.2474,5.0000,-62.1639,19.6166
194.880,8.0458,1.2474,5.0000,-62.3162,21.7964
194.930,7.9834,-1.2474,5.0000,-62.4654,19.6166
194.980,7.9210,-1.2474,5.0000,-62.6114,19.4555
195.030,7.9210,0.0000,5.0000,-62.7575,20.4648
195.080,7.9210,0.0000,5.0000,-62.9035,20.4648
195.130,7.9834,1.2474,5.0000,-63.0527,21.6353
195.180,7.9834,0.0000,5.0000,-63.2018,20.6259
195.230,7.8587,-2.4948,5.0000,-63.3448,18.2850
195.280,7.9834,2.4948,5.0000,-63.4939,22.6446
195.330,7.8587,-2.4948,5.0000,-63.6369,18.2850
195.380,8.0458,3.7422,5.0000,-63.7892,23.8150
195.430,8.0458,0.0000,5.0000,-63.9415,20.7871
195.480,7.8587,-3.7422,5.0000,-64.0844,17.2757
195.530,7.9834,2.4948,5.0000,-64.2336,22.6446
195.580,7.9210,-1.2474,5.0000,-64.3796,19.4555
