tempo_s,posicao_cm,velocidade_cms,x_ref_cm,e_int,u_K,x_ddot,posicao_cm_norm,velocidade_cms_norm,x_ref_cm_norm,e_int_norm,u_K_norm
66.877,10.9772,-4.9896,5.0,-39.496,24.3233,-3.6577894736842107,0.05926256023233358,-1.0460734661060522,-1.465053945420711,-0.9355172613573329,-0.3163694865970471
66.927,11.0395,1.2474,5.0,-39.798,29.5311,-0.24874599542351453,0.07513744885093208,0.25368532022464424,-1.465053945420711,-0.9415820792920208,0.15969490569600092
66.977,11.2266,3.7422,5.0,-40.1093,32.0331,4.67316247139583,0.12281307743102426,0.7735888347569227,-1.465053945420711,-0.9478336614876112,0.38841204335820106
67.027,11.0395,-3.7422,5.0,-40.4113,25.4938,-1.4761647597252492,0.07513744885093208,-0.7861217088399128,-1.465053945420711,-0.953898479422299,-0.20936972255483868
67.077,11.0395,0.0,5.0,-40.7132,28.5217,-1.1132402745994845,0.07513744885093208,-0.006266437041495043,-1.465053945420711,-0.9599612891391278,0.06742189260398462
67.127,11.1019,1.2474,5.0,-41.0183,29.6922,-1.7289885583523812,0.09103781883167915,0.25368532022464424,-1.465053945420711,-0.96608836182745,0.17442165664619308
67.177,11.1019,0.0,5.0,-41.3234,28.6829,-0.14680091533194886,0.09103781883167915,-0.006266437041495043,-1.465053945420711,-0.9722154345157719,0.0821577849265853
67.227,11.1019,0.0,5.0,-41.6285,28.6829,1.3946086956521424,0.09103781883167915,-0.006266437041495043,-1.465053945420711,-0.9783425072040941,0.0821577849265853
67.277,11.1019,0.0,5.0,-41.9336,28.6829,0.3873913043479141,0.09103781883167915,-0.006266437041495043,-1.465053945420711,-0.984469579892416,0.0821577849265853
67.327,11.1019,0.0,5.0,-42.2387,28.6829,3.4538993135011498,0.09103781883167915,-0.006266437041495043,-1.465053945420711,-0.9905966525807381,0.0821577849265853
67.377,11.1019,0.0,5.0,-42.5438,28.6829,-1.2763524027460464,0.09103781883167915,-0.006266437041495043,-1.465053945420711,-0.9967237252690602,0.0821577849265853
67.427,11.2266,2.4948,5.0,-42.8551,31.0238,-4.037025171624704,0.12281307743102426,0.5136370774907836,-1.465053945420711,-1.0029753074646508,0.29614817163859364
67.477,10.9148,-6.237,5.0,-43.1509,23.1528,4.522283752860427,0.04336219025158651,-1.3060252233721914,-1.465053945420711,-1.0089156158920702,-0.42336925063925557
67.527,11.0395,2.4948,5.0,-43.4529,30.5404,4.399949656750419,0.07513744885093208,0.5136370774907836,-1.465053945420711,-1.014980433826758,0.251958777415609
67.577,11.1019,1.2474,5.0,-43.758,29.6922,-2.740283752860458,0.09103781883167915,0.25368532022464424,-1.465053945420711,-1.02110750651508,0.17442165664619308
67.627,11.1643,1.2474,5.0,-44.0662,29.8533,0.008155606407335703,0.10693818881242623,0.25368532022464424,-1.465053945420711,-1.0272968339570365,0.1891484075963852
67.677,11.2266,1.2474,5.0,-44.3775,30.0145,0.04893363844395898,0.12281307743102426,0.25368532022464424,-1.465053945420711,-1.033548416152627,0.20388429991898588
67.727,11.0395,-3.7422,5.0,-44.6795,25.4938,-0.9542059496567359,0.07513744885093208,-0.7861217088399128,-1.465053945420711,-1.0396132340873148,-0.20936972255483868
67.777,11.1643,2.4948,5.0,-44.9877,30.8627,-4.705784897024993,0.10693818881242623,0.5136370774907836,-1.465053945420711,-1.045802561529271,0.2814214206884015
67.827,11.1643,0.0,5.0,-45.2959,28.844,-1.5984988558351776,0.10693818881242623,-0.006266437041495043,-1.465053945420711,-1.0519918889712274,0.09688453587677744
67.877,11.1643,0.0,5.0,-45.6041,28.844,2.6628054919907274,0.10693818881242623,-0.006266437041495043,-1.465053945420711,-1.0581812164131836,0.09688453587677744
67.927,11.1643,0.0,5.0,-45.9123,28.844,0.8808054919909158,0.10693818881242623,-0.006266437041495043,-1.465053945420711,-1.06437054385514,0.09688453587677744
